ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2049-09-16,45,79891,631,Employed,Bachelor,21,22742,48,Single,1,Mortgage,625,0.5249293550388681,1,1,0.34998400770302585,0,Debt Consolidation,0,27,24,8035,660,58104,17129,6657.583333333333,0.8645885172104875,3,40975,0.202242,0.22351216753935219,720.8545477800709,0.20215361646945026,1,41.6
2049-09-17,34,86006,625,Self-Employed,Master,10,22862,72,Single,5,Own,547,0.21391385200547766,5,1,0.32110190843048897,0,Other,0,33,21,3048,1717,15273,57551,7167.166666666667,0.9073149639165305,1,3881,0.225362,0.2536387684052719,620.9522531784628,0.16295871262634645,0,53.0
2049-09-18,45,52713,442,Employed,High School,25,31192,36,Married,1,Mortgage,564,0.12630540787177943,8,2,0.24832254093833953,0,Debt Consolidation,0,16,10,7411,783,11996,110050,4392.75,0.77344268270085,1,10159,0.295192,0.3215787066737503,1361.283798619251,0.43828667659649445,0,51.0
2049-09-19,46,30412,500,Employed,High School,25,29384,24,Single,1,Own,561,0.22762517459469864,3,2,0.10025048593598163,0,Home,0,26,24,872,3452,143956,53394,2534.3333333333335,0.6041668333283502,6,90562,0.254384,0.23662187781136645,1548.6144480838457,0.8324139608380293,0,49.0
2049-09-20,52,86111,562,Employed,Bachelor,28,27618,96,Married,0,Own,661,0.4926121338354498,2,3,0.06299127066233541,0,Home,1,17,9,678,2072,198490,14679,7175.916666666667,0.9915093110838458,5,183811,0.281618,0.3187648891517061,798.0517511707553,0.2033261838098392,0,53.0
2049-09-21,32,37495,567,Employed,High School,11,14446,36,Married,3,Mortgage,222,0.13269391182293,1,2,0.13393295122825657,0,Home,0,27,1,2165,6968,54772,23546,3124.5833333333335,0.48674003290243095,6,31226,0.215946,0.19647681289640892,534.2753570701999,0.24204038631397248,0,54.0
2049-09-22,28,64147,526,Employed,Bachelor,5,21885,72,Single,0,Own,419,0.4615314357104853,6,2,0.4451761818092824,0,Home,1,21,13,493,374,49446,7438,5345.583333333333,0.7399130834465472,7,42008,0.273885,0.3051521471312312,665.6780322656476,0.2029110696866225,0,63.0
2049-09-23,36,20618,616,Employed,Bachelor,11,27535,36,Divorced,1,Mortgage,612,0.36314650569317175,0,1,0.1572884751958739,0,Education,0,26,1,982,4890,40171,34248,1718.1666666666667,0.7404220707633944,8,5923,0.20453500000000002,0.23429173371478096,1072.0411780506545,0.9801384293630737,0,53.0
2049-09-24,28,36985,510,Employed,Associate,10,25115,48,Married,1,Mortgage,630,0.284061987476302,2,1,0.571850262129927,0,Debt Consolidation,0,23,9,1490,3421,46972,20970,3082.0833333333335,0.8795970359696348,5,26002,0.265115,0.23556522607778294,812.6498435385415,0.4680761963623766,0,60.0
2049-09-25,46,31176,491,Employed,High School,24,26929,36,Married,0,Rent,377,0.08492151787867439,1,2,0.29538678071611496,0,Home,0,23,16,4578,134,18859,19855,2598.0,0.7241837046559568,6,2512,0.266429,0.2809910074455062,1115.3223164381939,0.5744119770739776,0,52.0
2049-09-26,26,55374,510,Employed,Master,3,31378,48,Single,2,Own,452,0.3124805428889946,4,1,0.28843028744016336,0,Home,0,16,13,2579,3093,17580,9461,4614.5,0.906119390911154,4,8119,0.271378,0.23925980920175105,1021.6968203443608,0.3193621888274701,0,52.0
2049-09-27,67,36711,515,Employed,High School,48,17278,72,Married,3,Rent,314,0.17357528117223284,2,1,0.3408324512685333,0,Education,0,28,10,676,877,10079,12290,3059.25,0.7933491512767987,6,1351,0.274778,0.22803588246866363,442.4087145062045,0.24725299158493239,0,54.0
2049-09-28,55,86108,531,Employed,Master,34,28961,72,Married,1,Rent,670,0.2861262778462658,2,0,0.07892165892417208,0,Home,0,23,28,1047,906,49169,165510,4419.083333333333,0.8309234231668832,7,8759,0.278461,0.268835242578717,813.930401933507,0.3358005020498611,0,49.0
2049-09-29,40,36112,599,Employed,High School,15,42839,48,Single,2,Other,658,0.36642961388106043,2,0,0.2592051716421939,0,Other,0,30,7,8397,1173,154416,8865,3009.3333333333335,0.7356547204717178,6,145551,0.238339,0.2563585546356157,1435.6530381191117,0.6957198841778173,0,50.0
2049-09-30,50,112434,615,Employed,Bachelor,29,22627,36,Married,2,Mortgage,309,0.16002846887139152,4,0,0.31618797166304735,0,Debt Consolidation,0,28,3,9093,703,12723,36892,9369.5,0.8375504337206197,4,8237,0.200127,0.1996741270295588,840.5247468348292,0.12268794992633858,1,41.6
2049-10-01,20,54519,540,Employed,Master,0,32468,60,Married,0,Own,168,0.23327147033342596,2,0,0.4743260649281064,0,Auto,0,18,29,1967,1097,103674,21525,4543.25,0.7297515326341121,3,82149,0.267468,0.27811460336971056,1007.2280246038542,0.2586756230900466,0,54.0
2049-10-02,70,72561,628,Employed,Master,45,70242,48,Married,0,Mortgage,320,0.26312045466483974,1,0,0.3012994194515571,0,Home,0,19,16,7728,473,24969,28580,6046.75,0.6810366936487828,9,10025,0.251242,0.23127287464789945,2256.260897110914,0.4260571211164533,0,51.0
2049-10-03,32,47772,549,Employed,Master,9,21799,120,Married,3,Mortgage,308,0.30248315426353445,6,0,0.13274185578388528,0,Home,1,27,14,13518,1153,273642,64831,3981.0,0.7195631729251623,3,208811,0.302299,0.2887333441774439,556.6034452587793,0.21718247808560143,0,53.0
2049-10-04,38,38505,660,Employed,Master,16,12760,24,Single,3,Rent,527,0.18589106357595397,1,0,0.21345382263831,0,Auto,0,21,18,2456,379,103250,28016,3208.75,0.9841389549148276,7,75234,0.15775999999999998,0.17376354346662468,633.193195945164,0.36157170111263387,0,44.0
2049-10-05,18,28326,607,Employed,Bachelor,0,15201,24,Single,1,Rent,364,0.11216235847630844,5,1,0.17985316948576302,0,Auto,0,12,2,13282,945,31995,42078,2360.5,0.9129018573930288,2,5941,0.18670099999999998,0.20765118724571643,779.3606797346913,0.484372243056425,0,52.0
2049-10-06,45,48804,589,Employed,Bachelor,20,25386,36,Single,4,Own,175,0.13965581560071458,3,2,0.3739070412665498,0,Auto,0,22,3,5867,448,18170,109510,4067.0,0.5666592018767265,5,7471,0.215886,0.23509160384752373,989.4345246797978,0.2863128902581259,0,57.0
2049-10-07,26,15781,545,Employed,Bachelor,3,15422,60,Married,2,Mortgage,236,0.42115290142074124,5,0,0.10091702956795554,0,Auto,0,25,19,3867,878,18554,2058,1315.0833333333333,0.8752055005997649,2,16496,0.24792199999999998,0.29750639999999995,496.59453321673436,0.5570708065775815,0,53.0
2049-10-08,41,54480,629,Employed,Master,17,19777,24,Single,0,Rent,425,0.12758805595067357,2,0,0.2691934774073733,0,Debt Consolidation,0,16,11,1362,6084,60722,6904,4540.0,0.8311281208270854,6,53818,0.180277,0.20056603258186223,1007.1132412418287,0.31544344520745127,0,46.0
2049-10-09,33,47325,567,Employed,Master,12,16335,48,Single,1,Mortgage,262,0.2669571065239133,3,1,0.4996738490952966,0,Auto,0,30,3,3613,815,52254,5719,3943.75,0.946328226738176,6,46535,0.22783499999999998,0.23590384374873655,528.8586850192502,0.20053469033768626,0,60.0
2049-10-10,27,22625,631,Self-Employed,Bachelor,8,10892,12,Single,0,Mortgage,740,0.20134060685554073,2,1,0.2305171315625985,0,Debt Consolidation,0,24,7,2249,770,163556,55293,1885.4166666666667,0.7602945299436563,4,108263,0.16039200000000003,0.15979465752870955,988.1346669303688,0.9165797128470464,0,51.0
2049-10-11,30,34839,525,Self-Employed,Bachelor,6,12357,12,Divorced,0,Mortgage,367,0.4598860375152124,5,2,0.28408217297050203,0,Auto,0,20,19,1199,1140,245920,6910,2903.25,0.807877665523532,5,239010,0.21485700000000002,0.2364701985281702,1166.3631170010665,0.5281540056836533,0,53.0
2049-10-12,42,86024,612,Employed,Bachelor,17,14812,36,Married,4,Own,150,0.09545041872453174,2,1,0.2931785355712775,0,Auto,0,27,2,8401,434,92534,54093,3944.1666666666665,0.7551208513968529,4,38441,0.19381199999999998,0.21227683679167497,559.7761394791214,0.1799559195805928,0,51.0
2049-10-13,24,171092,592,Unemployed,Master,2,10237,72,Married,0,Mortgage,334,0.1624362940617225,4,1,0.4234404831445181,0,Home,0,22,29,671,154,13905,8916,14257.666666666666,0.9243296024327996,6,4989,0.229237,0.21737757727309484,255.62508516037488,0.04135494951210167,1,44.800000000000004
2049-10-14,31,44835,602,Unemployed,High School,7,34152,48,Married,3,Own,225,0.26076617018081705,5,1,0.2564343363887953,0,Education,0,26,27,2277,1121,14554,5638,3736.25,0.5277586392131087,6,8916,0.228152,0.24923605862695677,1130.927571766702,0.36291136079403197,0,53.0
2049-10-15,47,76713,601,Unemployed,High School,25,9920,36,Widowed,2,Rent,181,0.40932862617085874,2,2,0.24450924742573107,0,Debt Consolidation,0,29,7,23061,1578,54963,10643,6392.75,0.8631615396062193,2,44320,0.19442,0.233304,385.7108066036169,0.08864898621150787,0,54.0
2049-10-16,71,102162,627,Employed,Doctorate,49,18621,48,Married,0,Mortgage,884,0.3272681621072632,2,0,0.5545257609055081,0,Home,0,25,6,4396,708,42236,37258,8513.5,0.8702919959576088,2,4978,0.20012100000000002,0.21566722266342406,582.3033322383515,0.17223272828312108,1,44.800000000000004
2049-10-17,45,61614,615,Employed,Bachelor,19,33969,48,Divorced,0,Rent,267,0.25867018000969716,5,0,0.2830701061205879,0,Education,0,23,3,3720,1491,37508,82472,5134.5,0.8113150416918324,3,6426,0.221469,0.21556788210262653,1062.073162072454,0.2588515263555271,0,52.0
2049-10-18,28,76226,451,Employed,Associate,6,15930,36,Single,3,Mortgage,244,0.13934111492803633,0,0,0.1552151256081569,0,Other,0,24,11,9474,5288,258165,37766,6352.166666666667,0.9134560420059553,5,220399,0.27543,0.3053409195842845,680.9220804486934,0.1456073382492105,0,45.0
2049-10-19,35,23131,589,Employed,Master,13,10253,12,Married,0,Rent,156,0.16593216418081058,0,0,0.18779837418878514,0,Auto,0,26,12,2531,1789,125300,6800,1927.5833333333333,0.7417684663212484,5,118500,0.18075300000000002,0.16402141819230676,932.2157662334935,0.5645492713156337,0,47.0
2049-10-20,40,58162,649,Employed,Master,21,28773,72,Married,2,Mortgage,575,0.3317211950941344,1,4,0.23277761691182208,0,Other,0,26,1,869,555,108105,6451,4846.833333333333,0.77022757861552,5,101654,0.219273,0.209247555640054,704.7046504741282,0.26402901904490117,0,49.0
2049-10-21,35,51338,478,Employed,High School,11,21458,48,Single,1,Own,246,0.2350358208407803,2,1,0.5536907096688887,0,Debt Consolidation,0,22,26,4249,532,62418,23643,4278.166666666667,0.7190130166756591,1,38775,0.277458,0.31279068165675905,788.6611369951135,0.2418468511422603,0,58.0
2049-10-22,50,29160,608,Employed,High School,29,34420,36,Married,1,Rent,597,0.2999632023572171,2,0,0.7927215876159621,0,Education,0,20,6,10799,258,34504,31267,2430.0,0.9690267408963809,11,3237,0.21542,0.18710934131887208,1256.675365267283,0.7628293684227502,0,59.0
2049-10-23,42,39466,554,Employed,Bachelor,19,22787,60,Divorced,3,Own,281,0.12209068704145758,1,0,0.34173973288594395,0,Debt Consolidation,0,29,28,1411,1381,187614,9516,3288.8333333333335,0.9494108212925457,6,178098,0.250787,0.2516476127513241,671.0314742534474,0.28947391909596537,0,50.0
2049-10-24,50,50041,577,Employed,Bachelor,28,51565,36,Married,3,Rent,309,0.07874088760070437,3,0,0.28067331373732346,0,Auto,0,20,20,8072,2547,35925,32680,4170.083333333333,0.9081985776743966,9,3245,0.248065,0.28055835157897446,2134.469167302212,0.585952119414611,0,51.0
2049-10-25,36,39945,547,Employed,High School,14,11980,36,Single,1,Mortgage,102,0.08151374427222721,4,0,0.5163156231216212,1,Home,0,22,5,6122,368,36438,40878,3328.75,0.7256123809033289,5,5133,0.22347999999999998,0.20289951637839193,446.99160475683203,0.16492425227392624,0,72.0
2049-10-26,55,44105,688,Employed,Master,33,9338,12,Married,3,Mortgage,626,0.7235333470274853,3,0,0.19485109822437197,0,Education,0,28,2,4583,140,58662,40460,3675.4166666666665,0.7934963061392135,8,18202,0.130338,0.11330959480453648,826.7501889164221,0.39526135964169745,1,40.800000000000004
2049-10-27,38,30438,604,Unemployed,Associate,16,19951,72,Married,0,Rent,380,0.11424282970399474,3,1,0.20191532702585366,0,Debt Consolidation,0,27,2,2474,880,97117,42410,2536.5,0.8180977151040243,13,54707,0.232951,0.22341023495074286,505.3378423965061,0.3490391651474497,0,54.0
2049-10-28,28,33069,585,Employed,Associate,3,29800,72,Divorced,2,Own,240,0.18909776714488086,0,1,0.6305967580209648,0,Auto,0,16,26,3442,2374,14772,11306,2755.75,0.6135753835834787,6,3466,0.25229999999999997,0.23015765051974674,766.8307390772143,0.36535634185873694,0,58.0
2049-10-29,66,98488,689,Self-Employed,Doctorate,40,18901,12,Married,3,Own,116,0.1863331131041858,3,1,0.0846903488321362,0,Auto,0,21,29,3219,4173,78674,6051,8207.333333333334,0.8527681487556276,5,72623,0.139401,0.1579687906319663,1713.0876885669352,0.22286016837384473,1,34.4
2049-10-30,18,52234,579,Employed,Bachelor,0,15925,48,Married,0,Mortgage,313,0.051269631915552,2,1,0.25123570976238907,0,Education,0,19,28,3278,288,164723,204485,4352.833333333333,0.8677364748499975,4,10849,0.221425,0.22248654092099554,503.88651919784144,0.18766776870188187,0,51.0
2049-10-31,31,46305,543,Unemployed,High School,6,58361,36,Married,0,Rent,959,0.1912418910209961,4,2,0.18173646730879164,0,Education,0,19,25,18071,30383,94796,1632,3858.75,0.8488082611292098,6,93164,0.271861,0.3185751526927658,2537.264802216158,0.9060614971729596,0,51.0
2049-11-01,32,34018,554,Employed,High School,8,46005,72,Single,2,Own,352,0.2236746747818439,2,2,0.18015209312848363,0,Other,0,26,11,2815,877,40160,164709,2834.8333333333335,0.8801184475426922,3,7438,0.28400499999999995,0.295792977231807,1371.5688934603231,0.6079965524582244,0,51.0
2049-11-02,70,35641,675,Self-Employed,Associate,47,23333,72,Single,0,Mortgage,523,0.47288505286760046,2,0,0.26500451521094626,1,Home,0,24,9,341,369,10409,13730,2970.0833333333335,0.7909734485595686,4,4950,0.20083299999999998,0.18765183658646517,542.3167961745247,0.3586824599224011,0,64.0
2049-11-03,61,59030,596,Employed,Doctorate,36,28201,24,Widowed,3,Other,512,0.4574090689779836,1,2,0.5477019340504815,0,Home,0,22,23,5544,781,11649,43846,4919.166666666667,0.7552569899844778,5,8458,0.205201,0.2072141712545328,1445.2708056518684,0.3978866621687687,0,59.0
2049-11-04,57,34186,534,Employed,High School,37,59030,36,Married,0,Mortgage,425,0.06644206832886373,2,1,0.27657598855338345,0,Home,0,16,13,3442,3704,45412,35486,2848.8333333333335,0.8764837322194322,6,9926,0.27703,0.27367577582403746,2421.5682599511774,0.9992049119351234,0,52.0
2049-11-05,36,15000,551,Employed,Associate,15,28000,96,Single,3,Mortgage,628,0.21508264771496727,3,0,0.21332126301945914,0,Education,1,32,15,3171,2303,55106,24240,1250.0,0.9533373282829201,5,30866,0.2875,0.25854892341656965,692.786083582007,1.0566288668656056,0,60.0
2049-11-06,69,66749,663,Employed,Bachelor,48,12449,60,Married,0,Mortgage,360,0.27220167393091343,2,3,0.39593696048788596,0,Education,0,21,14,3228,717,509209,21063,5562.416666666667,0.4990150789761079,4,488146,0.18594899999999998,0.2119487187864832,338.15337596432613,0.12551259961305658,1,33.6
2049-11-07,44,41521,533,Employed,High School,22,25463,84,Married,0,Mortgage,390,0.30446642676698965,2,1,0.1831349869496869,1,Other,0,21,7,3597,2959,35023,35811,3460.0833333333335,0.8920193058898325,9,6300,0.283963,0.31280019602336767,750.1083009540877,0.3295031336299475,0,64.0
2049-11-08,51,115647,596,Employed,Bachelor,27,41590,108,Married,4,Rent,348,0.026717508528243547,3,0,0.5166596608671093,0,Debt Consolidation,0,27,22,2505,8963,76990,5620,9637.25,0.9305214448843857,5,71370,0.28859,0.30810905971865404,1141.7253016665431,0.1545799166428746,0,54.0
2049-11-09,42,68714,538,Employed,High School,22,14318,36,Married,0,Mortgage,490,0.5194422744279052,6,1,0.1698634485099342,0,Debt Consolidation,0,21,7,19978,1364,58024,6290,5726.166666666667,0.9346488206907428,1,51734,0.230318,0.24162625106944463,562.9592850590875,0.18388554618722602,0,50.0
2049-11-10,39,66491,566,Unemployed,High School,15,65246,96,Divorced,3,Rent,309,0.20172077146225723,2,0,0.22523743750719796,0,Debt Consolidation,0,17,15,1091,3805,185973,10402,5540.916666666667,0.7370407119545099,2,175571,0.317246,0.3070560470323983,1831.4715072672439,0.3863027791311144,0,51.0
2049-11-11,36,30056,586,Employed,Doctorate,15,8710,24,Divorced,3,Own,467,0.5096910254976407,5,2,0.20579179297174086,0,Home,0,17,15,1906,470,82907,35627,2504.6666666666665,0.6949648223408966,6,47280,0.19071,0.18593548650571473,437.3409702807514,0.36106240495638203,0,54.0
2049-11-12,37,79869,517,Self-Employed,Associate,15,15098,60,Married,2,Mortgage,353,0.4495945828367199,3,0,0.2009289720418153,1,Debt Consolidation,1,24,29,6370,472,173654,55170,6655.75,0.9437000456086658,6,118484,0.261598,0.2770729890391685,467.42618317473637,0.12326577518307273,0,70.0
2049-11-13,47,53762,593,Employed,Bachelor,24,19074,84,Single,5,Rent,554,0.022211643867551572,1,1,0.38610763682363985,0,Debt Consolidation,1,27,21,2260,1000,69381,19244,4480.166666666667,0.8093136638242318,8,50137,0.24757400000000002,0.29542246482942885,539.5235384444073,0.24408099515146173,0,57.0
2049-11-14,44,46383,602,Employed,Master,18,8973,48,Divorced,4,Mortgage,201,0.4192727677752237,4,1,0.40254745883945064,0,Debt Consolidation,0,26,7,25460,3986,29446,9047,3865.25,0.736111171118186,5,20399,0.20297300000000001,0.21302469446268169,279.3170471463749,0.12426545427756934,1,44.800000000000004
2049-11-15,39,30576,576,Employed,Associate,18,12969,60,Married,2,Mortgage,221,0.31262907033880705,2,3,0.41731884945631664,0,Home,0,27,20,10007,1428,34031,37621,2548.0,0.4110628024092704,2,4683,0.22996900000000003,0.2191146680279232,357.5371539445006,0.22705539793740212,0,57.0
2049-11-16,58,29644,586,Employed,Associate,36,15375,12,Divorced,3,Other,340,0.250831547990309,4,2,0.3337799123565704,0,Education,0,20,5,575,4705,116295,19218,2470.3333333333335,0.9679979486194996,8,97077,0.187375,0.21823518272782702,1437.7080144199456,0.7196227288166018,0,56.0
2049-11-17,18,40963,542,Unemployed,Bachelor,0,45978,84,Married,0,Rent,272,0.27772434478536406,1,1,0.03610608836325068,1,Home,0,25,2,8792,800,49386,38924,3413.5833333333335,0.7899257435639103,7,10462,0.29997799999999997,0.29869195942460475,1310.6061935133412,0.46362020169812007,0,70.0
2049-11-18,46,26236,566,Employed,Bachelor,25,28369,72,Married,3,Rent,752,0.13285167286604024,5,0,0.019549144686891333,0,Debt Consolidation,0,20,14,571,4566,25886,12702,2186.3333333333335,0.8210620766901563,5,13184,0.26036899999999996,0.2940119952430633,842.5365663465064,0.7293199724103551,0,51.0
2049-11-19,48,54676,621,Employed,Associate,28,14257,72,Married,3,Mortgage,269,0.26438802631135266,7,0,0.4304731175514602,0,Other,0,24,23,1781,997,9597,21323,4556.333333333333,0.7514334501287071,8,5207,0.218757,0.21132868964044738,350.9219107528689,0.13605719015718828,1,42.400000000000006
2049-11-20,53,51958,606,Employed,Bachelor,30,33059,60,Married,2,Other,339,0.47275512895802446,5,0,0.28198571361380304,0,Debt Consolidation,0,25,16,4982,9260,66328,12448,4329.833333333333,0.9926859490028291,3,53880,0.23505900000000002,0.2250245986276102,922.5230019006447,0.2913560187614561,0,48.0
2049-11-21,39,59253,606,Employed,Master,16,24359,72,Married,3,Rent,203,0.24718855172770435,6,0,0.15345460797039623,0,Education,0,24,25,1416,3192,469263,17468,4937.75,0.6090151170134553,5,451795,0.23635899999999999,0.222457193590412,615.6051981475783,0.165785063672235,1,32.800000000000004
2049-11-22,42,29907,546,Employed,High School,18,37127,60,Married,1,Rent,304,0.31748303695820496,5,0,0.5906590415232484,0,Other,0,28,27,1249,584,83056,37122,2492.25,0.5194601567711146,6,45934,0.269127,0.24799549227761472,1085.3678460558444,0.5574753118891943,0,60.0
2049-11-23,51,15000,570,Employed,High School,30,22469,60,Married,2,Rent,516,0.30908961141732033,1,0,0.1141209509732142,0,Other,0,34,10,467,1854,133290,27162,1250.0,0.935385660154877,6,106128,0.242469,0.2364956271588073,641.8251670637036,0.9262601336509629,0,48.0
2049-11-24,57,44838,545,Unemployed,High School,33,31106,12,Married,3,Rent,446,0.42593779385309555,2,0,0.28567059169058834,0,Education,0,27,4,1677,2316,144091,6044,3736.5,0.8583027941144205,5,138047,0.223606,0.21313277928055813,2901.075992222655,0.8957784001666412,0,56.0
